DT_KeybindSettings/HotbarSlot4_DisplayName	Hotbar Slot 4	퀵 슬롯 4
DT_KeybindSettings/HotbarSlot5_DisplayName	Hotbar Slot 5	퀵 슬롯 5
DT_KeybindSettings/HotbarSlot6_DisplayName	Hotbar Slot 6	퀵 슬롯 6
DT_KeybindSettings/HotbarSlot7_DisplayName	Hotbar Slot 7	퀵 슬롯 7
DT_KeybindSettings/HotbarSlot8_DisplayName	Hotbar Slot 8	퀵 슬롯 8
DT_KeybindSettings/HotbarSlot9_DisplayName	Hotbar Slot 9	퀵 슬롯 9
DT_KeybindSettings/CtrlModifier_DisplayName	Inventory Modifier Key	인벤토리 보조 키
DT_KeybindSettings/ShiftModifier_DisplayName	Inventory Modifier Key	인벤토리 보조 키
DT_KeybindSettings/Jump_DisplayName	Jump	점프
DT_KeybindSettings/LookRight_DisplayName	Look Right	오른쪽 보기
DT_KeybindSettings/LookUp_DisplayName	Look Up	위쪽 보기
DT_KeybindSettings/MoveBack_DisplayName	Move Back	뒤로 이동
DT_KeybindSettings/MoveForward_DisplayName	Move Forward	앞으로 이동
DT_KeybindSettings/MoveLeft_DisplayName	Move Left	왼쪽으로 이동
DT_KeybindSettings/MoveRight_DisplayName	Move Right	오른쪽으로 이동
DT_KeybindSettings/NextHotbarItem_DisplayName	Next Hotbar Item	다음 퀵 슬롯 아이템
DT_KeybindSettings/NextMenuTab_DisplayName	Next Menu Tab	다음 메뉴 탭
DT_KeybindSettings/CraftingPanel_DisplayName	Open Crafting Panel	제작 화면 열기
DT_KeybindSettings/HealthPanel_DisplayName	Open Health Panel	체력 화면 열기
DT_KeybindSettings/Inventory_DisplayName	Open Inventory	인벤토리 열기
DT_KeybindSettings/Journal_DisplayName	Open Journal	일지 열기
DT_KeybindSettings/SkillsPanel_DisplayName	Open Skills Panel	스킬 화면 열기
DT_KeybindSettings/PlayerList_DisplayName	Player List	플레이어 목록
DT_KeybindSettings/PreviousHotbarItem_DisplayName	Previous Hotbar Item	이전 퀵 슬롯 아이템
DT_KeybindSettings/PreviousMenuTab_DisplayName	Previous Menu Tab	이전 메뉴 탭
DT_KeybindSettings/InteractA_DisplayName	Primary Interact	주 상호작용
DT_KeybindSettings/PushToTalk_DisplayName	Push To Talk	눌러서 말하기
DT_KeybindSettings/ReloadWeapon_DisplayName	Reload Weapon	무기 재장전
DT_KeybindSettings/Reverse_DisplayName	Reverse	후진
DT_KeybindSettings/RotateDeployable_DisplayName	Rotate Deployable	설치물 회전하기
DT_KeybindSettings/InteractB_DisplayName	Secondary Interact	보조 상호작용
DT_KeybindSettings/SleepMinigameJump_DisplayName	Sleep Minigame: Jump	수면 미니게임: 점프
DT_KeybindSettings/Sprint_DisplayName	Sprint	달리기
DT_KeybindSettings/SteerLeft_DisplayName	Steer Left	왼쪽으로 꺾기 (운전)
DT_KeybindSettings/SteerRight_DisplayName	Steer Right	오른쪽으로 꺾기 (운전)
DT_KeybindSettings/StoreAllOfType_DisplayName	Store All of Type	같은 것을 모두 보관
DT_KeybindSettings/MoveDown_DisplayName	Swim Down	아래로 헤엄치기
DT_KeybindSettings/MoveUp_DisplayName	Swim Up	위로 헤엄치기
DT_KeybindSettings/TakeAllFromContainer_DisplayName	Take All From Container	보관함에서 모두 가져오기
DT_KeybindSettings/TextChat_DisplayName	Text Chat	텍스트 채팅
DT_KeybindSettings/Throttle_DisplayName	Throttle	가속
DT_KeybindSettings/Flashlight_DisplayName	Toggle Flashlight	손전등 토글
DT_KeybindSettings/ToggleHUD_DisplayName	Toggle HUD	HUD 토글
DT_KeybindSettings/Wristwatch_DisplayName	Toggle Wristwatch	손목시계 토글
DT_KeybindSettings/ContinenceMinigame_DisplayName	Toilet Minigame: Ease	화장실 미니게임: 배출
DT_KeybindSettings/UseItem_DisplayName	Use Item	아이템 사용
DT_NPC_Conversations/Abe_Offices_NPCName	Abe	에이브
DT_NPC_Conversations/DAMS_Abe_NPCName	Abe	에이브
DT_NPC_Conversations/DAMS_Abe_SpillwayOpen_NPCName	Abe	에이브
DT_NPC_Conversations/LABS_Abe_AfterTurrets_NPCName	Abe	에이브
DT_NPC_Conversations/LABS_Abe_NPCName	Abe	에이브
DT_NPC_Conversations/Labs_Abe_Pest_NPCName	Abe	에이브
DT_NPC_Conversations/OFFICE_Tengku_NPCName	Alice	앨리스
DT_NPC_Conversations/Intro_Guard_3_ActivateDevice_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_Bandaging_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_CompleteTutorial_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_Crafting_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_MoveToNextRoom_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_Net_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_PlugInDevice_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_Research_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_SmashCrate_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_Stomp_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_Throwing_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_UseScrewdriver_NPCName	Bruce	브루스
DT_NPC_Conversations/Intro_Guard_3_Welcome_NPCName	Bruce	브루스
DT_NPC_Conversations/SEC_CelineAhmed_2_NPCName	Celine	셀린
DT_NPC_Conversations/SEC_CelineAhmed_NPCName	Celine	셀린
DT_NPC_Conversations/MF_Douglas_01_NPCName	Douglas	더글라스
DT_NPC_Conversations/MF_Douglas_02_NPCName	Douglas	더글라스
DT_NPC_Conversations/LABS_Cahn_Contained_01_NPCName	Dr. Cahn	칸 박사
DT_NPC_Conversations/LABS_Cahn_Freed_01_NPCName	Dr. Cahn	칸 박사
DT_NPC_Conversations/SECURITY_Cahn_1_NPCName	Dr. Cahn	칸 박사
DT_NPC_Conversations/SECURITY_Cahn_2_NPCName	Dr. Cahn	칸 박사
DT_NPC_Conversations/Security_Cahn_03_NPCName	Dr. Cahn	칸 박사
DT_NPC_Conversations/Alps_Dupont_02_NPCName	Dr. Dupont	듀퐁 박사
DT_NPC_Conversations/Alps_Dupont_NPCName	Dr. Dupont	듀퐁 박사
DT_NPC_Conversations/Train_Scientist_NPCName	Dr. Hammond	해먼드 박사
DT_NPC_Conversations/DAMS_SwimInstructor_NPCName	Dr. Hoff	호프 박사
DT_NPC_Conversations/Jager_DoorOpen_NPCName	Dr. Jager	예거 박사
DT_NPC_Conversations/Jager_NPCName	Dr. Jager	예거 박사
DT_NPC_Conversations/Jager_Panic_NPCName	Dr. Jager	예거 박사
DT_NPC_Conversations/Intro_Manse_OrdoContainment_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/LABS_Containment_RT_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/LABS_Pens_RT_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_AG_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_A_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_A_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Ab_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Af_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Art_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_As_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_As_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_As_03_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Athresh_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Bv_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Cb_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Cb_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Cb_03_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Cp_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Cp_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Cp_03_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Cp_04_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_DL_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_DL_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_DL_03_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_DWB_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_DWB_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Dbr_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Ex_2_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Ex_3_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_F_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_F_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_GM_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_GM_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Gc_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Kc_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Ldg_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Lk_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Lk_03_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Lk_04_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Mdr_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_ND_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_ND_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Or_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Or_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Or_03_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Or_04_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Pe_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Pe_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Pr_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Ps_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Ps_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Pw_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Rc_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Ref_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Rp_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Rp_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Rv_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Sg_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Ss_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Ss_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_TI_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_TT_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_TT_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_TT_03_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_T_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_T_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Tbr_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Th_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_ToB_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Tr_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Tr_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Vol_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Vr_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_WRb_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_X_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_X_04_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Xv_2_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Yt_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Yt_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Z_01_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Z_02_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Z_03_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Manse_Z_04_NPCName	Dr. Manse	맨스 박사
DT_NPC_Conversations/Silo_3_Scientist_2_NPCName	Dr. Mayfield	메이필드 박사
DT_NPC_Conversations/Silo_3_Scientist_NPCName	Dr. Mayfield	메이필드 박사
DT_NPC_Conversations/DAMS_Elwyn_Pumps_NPCName	Dr. Newman	뉴먼 박사
DT_NPC_Conversations/Dams_Elwyn_SpillwayOpen_NPCName	Dr. Newman	뉴먼 박사
DT_NPC_Conversations/LABS_Elanor_NPCName	Dr. Newman	뉴먼 박사
DT_NPC_Conversations/Labs_Elanor_02_NPCName	Dr. Newman	뉴먼 박사
DT_NPC_Conversations/LABS_AdjustWing_RT_01_NPCName	Dr. Pendleton	펜들턴 박사
DT_NPC_Conversations/Labs_Petra_Tara_NPCName	Dr. Peters	피터스 박사
DT_NPC_Conversations/DAMS_Quercy_NPCName	Dr. Quercy	켈시
DT_NPC_Conversations/Dr_Regal_Offices_NPCName	Dr. Regal	리걸 박사
DT_NPC_Conversations/Dr_Roberts_NPCName	Dr. Roberts	로버츠 박사
DT_NPC_Conversations/OFFICE_DrShepherd_NPCName	Dr. Shepherd	셰퍼드 박사
DT_NPC_Conversations/Dr_Sukov_Offices_NPCName	Dr. Stewart	스튜워트 박사
DT_NPC_Conversations/DAMS_Tang_02_NPCName	Dr. Tang	탕 박사
DT_NPC_Conversations/DAMS_Tang_03_NPCName	Dr. Tang	탕 박사
DT_NPC_Conversations/DAMS_Tang_NPCName	Dr. Tang	탕 박사
DT_NPC_Conversations/LABS_Thule_AdustmentWing_NPCName	Dr. Thule	툴 박사
DT_NPC_Conversations/Thule_JagerDead_NPCName	Dr. Thule	툴 박사
DT_NPC_Conversations/Thule_NPCName	Dr. Thule	툴 박사
DT_NPC_Conversations/Labs_Ela_Pest_NPCName	Ela	엘라
DT_NPC_Conversations/MF_Frake_Fortress_NPCName	Frake	프레이크
DT_NPC_Conversations/MF_Frake_Foundry_Exit_NPCName	Frake	프레이크
DT_NPC_Conversations/MF_Frake_Foundry_NPCName	Frake	프레이크
DT_NPC_Conversations/MF_Frake_Foundry_OMG_NPCName	Frake	프레이크
DT_NPC_Conversations/Receptionist_Offices_NPCName	Gaz	가즈
DT_NPC_Conversations/Forklift_Operator_NPCName	Grayson	그레이슨
DT_NPC_Conversations/MF_FrakeMinionRadiation_NPCName	Hank	행크
DT_NPC_Conversations/MF_Crazy_Soldier_NPCName	Hasta Tria	하스타 트리아
DT_NPC_Conversations/DAMS_Isaiah_02_NPCName	Isaiah	아이제이아
DT_NPC_Conversations/DAMS_Isaiah_Entry_NPCName	Isaiah	아이제이아
DT_NPC_Conversations/Intro_Guard_1_B_NPCName	Jackson	잭슨
DT_NPC_Conversations/Intro_Guard_1_NPCName	Jackson	잭슨
DT_NPC_Conversations/DAMS_Janet_NPCName	Janet	자넷
DT_NPC_Conversations/DAMS_Janet_SpillwayOpen_NPCName	Janet	자넷
DT_NPC_Conversations/Janet_Offices_NPCName	Janet	자넷
DT_NPC_Conversations/LABS_Janet_AfterTurrets_NPCName	Janet	자넷
DT_NPC_Conversations/LABS_Janet_NPCName	Janet	자넷
DT_NPC_Conversations/Labs_Janet_Pest_NPCName	Janet	자넷
DT_NPC_Conversations/Dams_Jonas_NPCName	Jonas	조나스
DT_NPC_Conversations/MF_FrakeMinionVent_NPCName	Julia	줄리아
DT_NPC_Conversations/MF_Frake_Minion_2_NPCName	Kovak	코박
DT_NPC_Conversations/Dams_Kylie_01_NPCName	Kylie	카일리
DT_NPC_Conversations/Dams_Kylie_02_NPCName	Kylie	카일리
DT_NPC_Conversations/Intro_Driver_2_NPCName	Lance	랜스
DT_NPC_Conversations/Intro_Driver_3_NPCName	Lance	랜스
DT_NPC_Conversations/Intro_Driver_4_NPCName	Lance	랜스
DT_NPC_Conversations/Intro_Driver_NPCName	Lance	랜스
DT_NPC_Conversations/Flathill_Marion_02_NPCName	Marion	매리언
DT_NPC_Conversations/Flathill_Marion_NPCName	Marion	매리언
