DT_AccessibilitySettings/UIScrollSpeed_DisplayName	Controller UI Scroll Speed	컨트롤러 UI 스크롤 속도
DT_AccessibilitySettings/AimAssistInteraction_DisplayDescription	This option will make pickup interactions easier, not requiring as much precision when looking at items. Disable this to use the classic interaction system.	아이템을 줍는 것이 쉬워집니다. 아이템을 똑바로 쳐다보려 노력하지 않아도 됩니다. 옵션을 해제할 경우 구식 상호작용 시스템을 사용합니다.
DT_AccessibilitySettings/UIScrollSpeed_DisplayDescription	This will change how fast menus scroll with the right stick on a controller.	이 설정은 컨트롤러의 오른쪽 스틱으로 메뉴를 스크롤할 때의 속도를 조정합니다.
DT_Assaults/assault_lamogifrenzy_AssaultWarningText	A digital corruption...	디지털 오염이 발생했다...
DT_Assaults/assault_pestfrenzy_electro_AssaultStartedText	A frenzy!	광란!
DT_Assaults/assault_pestfrenzy_volatile_AssaultStartedText	A frenzy!	광란!
DT_Assaults/assault_witchhunt_AssaultStartedText	A hex upon your house.	집에 저주가 내린다.
DT_Assaults/assault_larva_AssaultWarningText	A putrid smell...	썩는 냄새가 난다...
DT_Assaults/assault_corruptbot_AssaultStartedText	An abnormal presence…	비정상적인 존재가 느껴진다...
DT_Assaults/assault_mages_AssaultStartedText	Something arcane tingles your senses…	신비로운 힘이 느껴진다...
DT_Assaults/assault_gkheavy_AssaultStartedText	The bones are cast.	뼛조각은 던져졌다.
DT_Assaults/assault_gksquad_AssaultStartedText	The bones are cast.	뼛조각은 던져졌다.
DT_Assaults/assault_lamogifrenzy_AssaultStartedText	The bytes are all wrong.	디지털 정보가 잘못됐다.
DT_Assaults/assault_larva_AssaultStartedText	The hive is angry!	군집이 화가 났다!
DT_BuffsDebuffs/Debuff_PlutoniumTrinket_DisplayDescription	A terrible idea, really.	최악의 아이디어입니다. 정말로.
DT_BuffsDebuffs/Buff_FriendFinder_TooltipText_Apply	Allows constant detection of other nearby scientists.	근처 과학자를 지속적으로 감지함.
DT_BuffsDebuffs/Buff_SelfRevive_Censer_TooltipText_Apply	Allows self-revive upon death, within reason.	사망 시 상식 선에서 자가 소생 가능.
DT_BuffsDebuffs/Buff_AmmoPack_DisplayName	Ammo Pack	탄약 상자
DT_BuffsDebuffs/Buff_TurnEvil_TooltipText_Apply	Chance for melee enemies flee in terror when they attack you.	적이 근접 공격 시 일정 확률로 두려움에 떨며 도망침
DT_BuffsDebuffs/Buff_Trinket_Core_DisplayName	Core Companion	동반자 코어
DT_BuffsDebuffs/Buff_LarvaSuit_DisplayDescription	Disguised as a larva.	유충으로 변장했습니다.
DT_BuffsDebuffs/Buff_ReactorResistArms_TooltipText_Apply	Each piece reduces radiation by 20%.	각 부위당 방사선 저항 20% 증가.
DT_BuffsDebuffs/Buff_ReactorResistChest_TooltipText_Apply	Each piece reduces radiation by 20%.	각 부위당 방사선 저항 20% 증가.
DT_BuffsDebuffs/Buff_ReactorResistHead_TooltipText_Apply	Each piece reduces radiation by 20%.	각 부위당 방사선 저항 20% 증가.
DT_BuffsDebuffs/Buff_ReactorResistLegs_TooltipText_Apply	Each piece reduces radiation by 20%.	각 부위당 방사선 저항 20% 증가.
DT_BuffsDebuffs/Buff_EarlyWorm_DisplayName	Early Worm	일찍 일어나는 벌레
DT_BuffsDebuffs/Buff_FriendFinder_DisplayName	Employee Locator	직원 추적기
DT_BuffsDebuffs/Buff_TurnEvil_DisplayDescription	Evil fears you, occasionally.	악이 당신을 두려워 합니다. 가끔 말이죠.
DT_BuffsDebuffs/Buff_ExorSet_Half_DisplayName	Exor Agility	엑소르의 민첩함
DT_BuffsDebuffs/Buff_CarbuncleBalloon_DisplayName	Floater	부유물
DT_BuffsDebuffs/Buff_ReactorSet_Half_DisplayName	Gamma Converter	감마 전환기
DT_BuffsDebuffs/Buff_ReactorSet_DisplayName	Gamma God	감마 신
DT_BuffsDebuffs/Buff_GiantSlayer_DisplayName	Giant Slayer	거인 학살자
DT_BuffsDebuffs/Buff_GlowingGleaner_DisplayName	Glowing Gleaner	빛나는 수집가
DT_BuffsDebuffs/Buff_GlowingGleaner_DisplayDescription	Glowing with luck.	행운으로 반짝입니다.
DT_BuffsDebuffs/Buff_GlowingGleaner_TooltipText_Apply	Increases chance to get rare items from butchering and salvaging.	도축 및 분해 시 희귀한 아이템이 나올 확률 증가.
DT_BuffsDebuffs/Buff_PackLeader_TooltipText_Apply	Increases movement speed.	이동속도 증가.
DT_BuffsDebuffs/Debuff_Fear_TooltipText_Apply	Inflicts an immense fear of death that causes victims to flee.	극심한 죽음의 공포를 느껴 도망치게 만듦.
DT_BuffsDebuffs/Buff_CarbuncleBalloon_DisplayDescription	Inventory weight reduced.	인벤토리 무게가 감소합니다.
DT_BuffsDebuffs/Debuff_PlutoniumTrinket_TooltipText_Apply	Irradiates the wearer, passively causing radiation buildup.	착용자를 피폭시켜, 방사능 수치가 점점 증가함.
DT_BuffsDebuffs/Buff_FriendFinder_DisplayDescription	Keeping your friends close.	친구를 가까이 합니다.
DT_BuffsDebuffs/Buff_LarvaSuit_DisplayName	Larva Suit	유충 슈트
DT_BuffsDebuffs/Buff_LarvaSuit_TooltipText_Apply	Larva find the wearer... unintrusive.	착용자는 유충에게 침입자처럼 보이지 않습니다.
DT_BuffsDebuffs/Buff_PackLeader_DisplayDescription	Leading from the front.	선두에서 지휘합니다.
DT_BuffsDebuffs/Debuff_SelfRevive_Cooldown_DisplayName	Mercy Received	마녀의 자비를 받음.
DT_BuffsDebuffs/Buff_ExorSet_Half_DisplayDescription	Movement speed greatly increased and can't break legs from falling.	이동 속도가 상당히 증가하고, 추락으로 다리가 부러지지 않습니다.
DT_BuffsDebuffs/Buff_ExorSet_DisplayDescription	Movement speed increased, can't break legs from falling, and when entering combat, the "spirit" of an old Exor will join your side.	이동 속도가 증가하고, 추락으로 다리가 부러지지 않습니다. 또한 전투 시, 고대 엑소르의 '영혼'이 당신과 함께합니다.
DT_BuffsDebuffs/Buff_PackLeader_DisplayName	Pack Leader	무리의 지도자
DT_BuffsDebuffs/Debuff_PlutoniumTrinket_DisplayName	Plutonium Keychain	플루토늄 열쇠고리
DT_BuffsDebuffs/Buff_SapperResistance_TooltipText_Apply	Provides substantial resistance to explosives.	폭발 피해에 상당한 저항을 부여함.
DT_BuffsDebuffs/Buff_CarbuncleBalloon_TooltipText_Apply	Reduces inventory weight.	인벤토리 무게 감소.
DT_BuffsDebuffs/Buff_ScintillatingSkin_DisplayName	Scintillating Skin	반짝이는 피부
DT_BuffsDebuffs/Buff_ShieldGenerator_DisplayName	Shield Generator	보호막 생성기
DT_BuffsDebuffs/Buff_ExorSet_DisplayName	Spirit of the Exor	엑소르의 영혼
DT_BuffsDebuffs/Buff_Trinket_Core_DisplayDescription	Stronger pets, stronger bonds.	펫이 더욱 강해지고 유대감이 증가합니다.
DT_BuffsDebuffs/Buff_ShieldGenerator_DisplayDescription	Surrounded by shield.	보호막을 두르고 있습니다.
DT_BuffsDebuffs/Buff_ShieldGenerator_TooltipText_Apply	Surrounds the wearer in a recharging hardlight shield.	착용자를 자가 충전식 경화광으로 감쌈.
DT_BuffsDebuffs/Buff_ScintillatingSkin_TooltipText_Apply	Temporarily grants additional armor to all limbs.	일시적으로 모든 사지에 추가 방어력 부여.
DT_BuffsDebuffs/Debuff_Fear_DisplayName	Thanatophobia	죽음공포증
DT_BuffsDebuffs/Buff_TurnEvil_DisplayName	Turn Evil	퇴마
DT_BuffsDebuffs/Buff_GiantSlayer_DisplayDescription	Unflinching, you stand before titans.	한 점 흐트러짐 없이 거인을 마주합니다.
DT_BuffsDebuffs/Buff_AmmoPack_DisplayDescription	Weapon reload speed increased by 15%	무기 재장전 속도가 15% 상승합니다.
DT_BuffsDebuffs/Buff_ReactorSet_Half_DisplayDescription	When not wearing a suit, items with Radioactivity are weightless, and the more Radioactivity carried, the faster you move.	전신 슈트를 착용하지 않았을 때, 방사성을 띠는 아이템의 무게가 사라집니다. 또한 방사성 아이템을 많이 지닐수록 이동속도가 증가합니다.
DT_BuffsDebuffs/Buff_ReactorSet_DisplayDescription	When not wearing a suit, items with Radioactivity are weightless, and the more Radioactivity carried, the faster you move. Additionally, the more irradiated your body is, the more your health regenerates.	전신 슈트를 착용하지 않았을 때, 방사능을 띠는 아이템의 무게가 사라지며, 방사성 아이템을 많이 지닐수록 이동속도가 증가합니다. 또한 신체 방사선 수치가 높을수록 체력 재생이 증가합니다.
DT_BuffsDebuffs/Buff_SelfRevive_Censer_DisplayName	Witch's Mercy	마녀의 자비
DT_BuffsDebuffs/Debuff_Fear_DisplayDescription	You are gripped by an immense fear of death.	극심한 죽음의 공포에 사로잡혔습니다.
DT_BuffsDebuffs/Debuff_SelfRevive_Cooldown_DisplayDescription	You are not protected by your trinket.	장신구의 가호를 받고 있지 않습니다.
DT_BuffsDebuffs/Buff_GiantSlayer_TooltipText_Apply	You deal more damage to foes larger than yourself.	자신보다 덩치가 큰 적에게 주는 피해가 증가함.
DT_BuffsDebuffs/Buff_EarlyWorm_DisplayDescription	You move faster and take less fall damage.	이동속도가 증가하고 낙하 피해가 감소합니다.
DT_BuffsDebuffs/Buff_SelfRevive_Censer_DisplayDescription	You will not die, yet.	죽을 때가 아닙니다. 아직은.
DT_BuffsDebuffs/Buff_Trinket_Core_TooltipText_Apply	Your pets become greatly enhanced.	펫의 능력치 향상.
DT_BuffsDebuffs/Buff_ScintillatingSkin_DisplayDescription	Your skin glistens.	피부가 빛납니다.
DT_Emails/email_Flathillfungusdoor_EmailSections_Index0_EmailText	"ALL TRANSRECON STAFF:

How did the Crown Control corn processing room get blocked by this fungal bloom?

People are NOT following decon procedures, so now we've got to send another team into A2C to retrieve that antifungal agent just to OPEN a door! We discussed this EXTENSIVELY following the FIRST foray into A2C.

I will be conducting a full review of access to the Flathill facility and I WILL be getting to the bottom of this. Crown Control is an essential GATE facility and will be maintained as such."	"모든 차원정찰대에게:

크라운 통제 시설의 옥수수 가공실이 대체 어떻게 곰팡이 군락으로 막힐 수가 있는 겁니까?

제독 절차를 제대로 이행하지 않아서, 또 다른 팀을 안테버스 2C에 보내서 살균책을 가져와 문을 열어야 되게 생겼습니다! 안테버스 2C에 첫 진입했을 때부터 이 점에 대해 폭넓게 의논하지 않았습니까!

앞으로 플랫힐 시설에 대한 접근 권한을 철저히 검토할 것이며, 문제의 원인을 반드시 밝혀낼 겁니다. 크라운 통제 시설은 GATE의 필수적인 시설이므로, 그에 걸맞게 관리될 겁니다. "
DT_Emails/Email_Pope_EmailSections_Index2_EmailText	About 600 years, I imagine.	아마 600년 정도?
DT_Emails/email_238_EmailSections_Index0_EmailText	"Ajay, I thought you should be the first to hear about this. Marta and I have finally managed to stabilize the alloy.

We doped the samples with the material Rigg's recovered from A2 and it extended the half life tenfold. Saying this stuff is 'strange' is a bit like calling the sun 'hot'."	"에이제이 박사님, 이 소식을 박사님께 처음으로 들려드리고 싶어요. 말타와 제가 드디어 그 합금을 안정화시키는데 성공했습니다.

리그 박사가 안테버스 2에서 회수한 물질을 샘플에 도핑했더니 반감기가 열 배나 연장됐어요. 이 물질을 '이상하다'라고 하는 건 태양이 '뜨겁다'라고 말하는 거랑 똑같단 겁니다."
DT_Emails/email_RiggsObserved_SubjectLineText	Bear with me	조금만 기다려줘
DT_Emails/Email_Rec_Bioweapon_SubjectLineText	Bioweapon?	생체 무기?
DT_Emails/email_A2Cblackhole_SubjectLineText	Black hole?	블랙홀?
DT_Emails/email_BotRunes_EmailSections_Index0_EmailText	Chalice, please tell me, I'm rather curious. Why did you carve defense runes onto the shoulders of the Field Bot we loaned you?	찰리스, 제발 말 해줘봐. 너무 궁금하다. 도대체 왜 우리가 빌려준 현장 로봇의 어깨에 방어 룬을 새겨넣은 거야?
DT_Emails/email_riftuse_SubjectLineText	Conturbatus	불안
DT_Emails/email_SGShadow_EmailSections_Index1_EmailText	Copy.	확인.
DT_Emails/email_SGPhotocopiers_SubjectLineText	Cubes	상자
DT_Emails/Email_Doom_SubjectLineText	DOOM	둠
DT_Emails/email_RiggsObserved_EmailSections_Index0_EmailText	"Derek,

I would send this to no-one but you, and I trust it goes no further until I have evidence for this statement: I believe we are being observed here. 

Above and beyond these increasingly fascinating creatures and their undeniable culture, I have ... a sense. I know you mistrust such vagueness, and I understand why, but I feel that there is something else here, an intrusion, as if my mind were being scrutinized by something distant and indistinct. 

Suffice to say, I will continue my research and return soon enough."	"데릭,

오직 박사님한테만 보내는 메일입니다. 그리고 제가 주장을 뒷받침할 증거를 찾기 전까지는 이 내용이 외부로 흘러나가지 않으리라 믿을게요. 저는 우리가 감시당하고 있다고 믿어 의심치 않습니다.

점점 더 흥미진진해지는 생명체와 그것들이 가지는 뚜렷한 문화 말고도... 뭔가 느껴진달까요. 저도 박사님이 이런 모호함을 믿지 않는다는 걸 알고, 이해도 합니다. 그럼에도 분명 있다고 느껴져요. 멀고 흐릿한 무언가에게 마치 내 정신이 하나하나 조사당하는 것 같은, 누군가의 침입이 말이죠.

이만 말을 줄이겠습니다, 제 연구는 계속될 거고 금방 돌아갈 겁니다."
DT_Emails/Email_Shadow_EmailSections_Index0_EmailText	"Derek,
I read your latest report, and if I understood correctly, you believe Anteverse 2 is - among other things - a testing ground? There is a vast amount we neither know nor understand about the region. I encourage you not to jump to conclusions."	"데릭,
보내준 보고서는 읽어 봤습니다. 제가 제대로 이해한 게 맞다면, 안테버스 2가 일종의 실험장일 가능성이 높단 걸까요? 해당 지역에 대해 우리가 모르는 것, 이해하지 못하는 것이 아직 많습니다. 너무 성급하게 결론을 내리지 않았음 좋겠네요."
