AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	106504	WinterSprite_Sections_Index0_SectionText	DESIGNATION: Crucis (AG/IN)\r\n\r\nCONTAINMENT PROTOCOL: Containment procedures for IS-0307 are part of an ongoing investigation led by Dr. Stern.\r\n\r\nWhile entirely effective containment protocols are not yet established, electromagnetic insulation and Faraday shielding is known to retard IS-0307's movement. When entering or egressing from such containment spaces, full spectrum EM-jamming equipment must be in operation.\r\n\r\nAny digital device, mechanism or hardware known to contain IS-0307 must be kept at least 40ft from unhardened video or digital equipment. 	지정 등급: 크루시스 (AG/IN)\r\n\r\n격리 절차: IS-0307의 격리 절차는 스턴 박사의 주도하에 수립 중입니다.\r\n\r\n완전한 격리 절차는 수립되지 않았지만, 전자기적 절연과 페러데이 차폐막이 IS-0307의 움직임을 둔화시키는 것으로 보입니다. 해당 격리 공간에 출입할 때는 전 대역 전자기 간섭 장비가 가동되어 있어야 합니다.\r\n\r\nIS-0307이 담긴 모든 디지털 장치, 기기, 하드웨어는 차폐되지 않은 영상매체 또는 디지털 장비로부터 최소 40 피트 이상 떨어진 곳에 보관해야 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	107166	WinterSprite_Sections_Index1_SectionText	IS-0307 is currently contained within IS-0083, which Dr. Stern has argued was infected via an osmotic electromagnetic process originating from IS-0235's near-proximity containment cell.\r\n\r\nAlthough research staff are not yet certain as to the precise mechanics of this colonization, IS-0307 appears to have begun its lifecycle in IS-0235, then mutated as it migrated to the nearby, unprotected digital environment of IS-0083.\r\n\r\nIn the process, IS-0307 has infected the game's control systems, propogating itself through several independent entities or, as Dr. Stern theorizes, a singular entity with multiple instances: the so-called Lamogi and Bombogi of 'Space Queen'. In so doing, it has increased the apparent aggression of these pre-existing game enemies, and eradicated much of the endemic 'life' of the simulation, the remainder of which appear to have also been compromised or otherwise influenced by the infection. The symptoms of this infection are of much interest and require further study.\r\n\r\nThe exact demarcation between IS-0235 and IS-0307 remains contentious.	IS-0307은 현재 IS-0083 내부에 격리되어 있으며, 이는 스턴 박사의 주장에 따르면 인접한 IS-0235의 격리실에서 전자기 삼투현상을 통해 감염되었다고 합니다.\r\n\r\n아직 이 식민화 과정의 정확한 메커니즘은 연구진들도 파악하지 못했습니다. 다만, IS-0307은 IS-0235에서 생명 주기를 시작한 뒤, 근처의 보호되지 않은 디지털 환경인 IS-0083으로 이동하며 변이를 일으킨 것으로 보고 있습니다.\r\n\r\n이 과정에서, IS-0307은 게임의 제어 시스템을 감염시켰으며, 다른 독립 개체들을 통해 증식하였습니다. 스턴 박사의 이론에 따르면, '스페이스 퀸'에 존재하는 적인 '람오기'와 '봄보기'라는 다중 인스턴스를 가진 단일 개체를 통해 증식한다고 설명합니다. 이런 방식으로 IS-0307은 기존 게임 내 적들의 공격성을 증가시켰으며, 시뮬레이션 내 고유 '생명체'의 대부분을 제거했습니다. 감염되지 않은 생명체들은 감염의 영향을 받았거나 취약해진 것으로 보입니다. 이러한 감염의 증상은 매우 흥미로운 연구 주제로써 추가적인 조사가 요구됩니다.\r\n\r\nIS-0235와 IS-0307의 정확한 경계는 여전히 논란의 대상입니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	108370	SpaceLettuce_Title	IS-0333	IS-0333
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	108431	SpaceLettuce_Subtitle	Space Lettuce	우주 양상추
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	108543	SpaceLettuce_Sections_Index0_SectionText	DESIGNATION: Ordo (EN/HL)\r\n\r\nCONTAINMENT PROTOCOL: General Ordo storage protocols apply (see GISP).	지정 등급: 오르도 (EN/HL)\r\n\r\n격리 철차: 일반적인 오르도 보관 절차를 따릅니다. GISP를 참조하십시오.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	108767	Symphonist_Title	IS-0407	IS-0407
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	108826	Symphonist_Subtitle	Symphonist	협주자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	108948	Symphonist_Sections_Index0_SectionText	DESIGNATION: Thela (AG/IN)\r\n\r\nCONTAINMENT PROTOCOLS: Rarely observed and largely undocumented, IS-0407 has no known containment procedures at this time.\r\n\r\nTR reports remain inconclusive, but suggest an entity that is largely or entirely sightless, with morphic similarities to IS-0064. Although attendant meteorological conditions have impeded observation during its few alleged encounters, reports note its bedraggled, contorted form.	지정 등급: 텔라 (AG/IN)\r\n\r\n격리 절차: 희귀하게 관측되고 문서화하지 못한 IS-0407는 현재까지 알려진 격리 잘차가 없습니다.\r\n\r\n차원정찰대의 보고서는 마무리되지 못 했지만, 개체가 매우 혹은 완전히 시력이 없고, IS-0064와 형태적 유사성을 가진 것 같다고 주장합니다. 비록 수반되는 기상 조건이 관찰을 방해했지만, 몇 안 되는 목격 사례에서도 그것의 넝마같고 뒤틀린 모습이 언급됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	109512	AnteverseBees_Title	IS-0413	IS-0413
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	109574	AnteverseBees_Subtitle	Perforation Bees	천공 벌
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	109698	AnteverseBees_Sections_Index0_SectionText	DESIGNATION: Sanc (AG/IN)\r\n\r\nCONTAINMENT PROTOCOLS: Containment of a single swarm of IS-0413 can be effected by placing a mature Queen in a standard beehive-like housing. No further contact should be made with IS-0413, nor should any action be undertaken to agitate IS-0413 without adequate personal protection.\r\n\r\nHigh-nutrient liquid sources nearby must be refilled routinely to avoid migration of the hive colony, which must also be well-separated from any other instance of IS-0413.\r\n\r\nUnder these conditions, a honey-like substance may be regularly extracted from the hive. Testing indicates this high-viscosity (~2700 cps) liquid is safe for consumption, but studies into its effects and nutritional value are ongoing.\r\n\r\nThe origin of IS-0413 is currently unknown, but the parallels with local evolution are under active research. Superficially similar to bees, the creatures naturally create a hive-like, fractal structure which they inhabit en masse. An additional note has been recorded showing IS-0413 has been observed across several anteverse locations, including II, IX, XV and XXXIII, indicating possible migration through what can only be described as "bee-sized perforations."	지정 등급: 산크 (AG/IN)\r\n\r\n격리 절차: IS-0413의 단일 개체군을 격리하기 위해서는 성체의 여왕을 벌통과 유사한 표준 규격 구조물에 안착시켜야 합니다. IS-0413과 추가 접촉은 피해야 하며, 적절한 개인 보호 장비 없이 IS-0413을 자극하는 어떠한 행위도 해서는 안 됩니다.\r\n\r\n벌집 군집이 이주하는 것을 막기 위해 인근에 고영양 액체 공급원이 있어야 합니다. 또한, 이 군집은 다른 IS-0413 개체군과 철저히 분리되어야 합니다.\r\n\r\n해당 조건을 만족하면 벌집에서 꿀과 유사한 물질을 정기적으로 채취할 수 있습니다. 테스트 결과 이 고점도(~2700 cps)의 액체는 섭취해도 안전한 것으로 나타났으나, 그 효과와 영양 성분에 대한 연구는 진행 중입니다.\r\n\r\nIS-0413의 기원은 아직 밝혀지지 않았으나, 지역 진화와의 유사성에 대한 활발한 연구가 진행 중입니다. 겉보기에는 꿀벌과 유사한 이 생물은 벌집과 유사한 프랙탈 구조를 만들고, 군집을 이루어 생활합니다. 추가로, IS-0413은 다양한 안테버스(II, IX, XV, XXXIII)에서 관찰된 바 있으며, 이는 '벌 크기의 균열'을 통한 이동 가능성을 보여줍니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	111012	Bogman_Title	IS-0422	IS-0422
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	111067	Bogman_Subtitle	Bogman	보그만
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	111173	Bogman_Sections_Index0_SectionText	DESIGNATION: Pending\r\n\r\nCONTAINMENT PROTOCOLS: Containment protocols for these aggresive, semi-amphibious creatures are currently under review, but they are believed to have a sensivity to subsonic sound.\r\n\r\nWhile not yet an official designation, IS-0422 was discovered by Dr. Lenora Riggs in Anteverse CLXVIII. \r\n\r\nThe precise origins and evolution of IS-0422 are not yet understood, although Dr. Riggs theorizes that their presence in CLXVII may be connected to the Lodestone. If not endemic, their home anteverse is, at this stage, unknown.	지정 등급: 대기 중\r\n\r\n격리 절차: 해당 공격적인 반 수생 생명체에 대한 격리 절차는 현재 검토 중이나, 아음속 소리에 민감성을 가진 것으로 보입니다.\r\n\r\n아직 공식적인 지정 번호는 아니지만, IS-0422는 레노라 리그 박사에 의해 안테버스 CLXVIII에서 발견되었습니다. \r\n\r\nIS-0422의 정확한 기원과 진화는 현재 알 수 없지만, 리그 박사는 이것들이 CLXVIII에 존재하는 이유가 로드스톤과 관련되었을 것이라 이론화하였습니다. 만일 토착 생물이 아니라면, 현재로써는 본래 거주 안테버스를 알지 못 합니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	111839	TheTable_Title	IS-0513	IS-0513
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	111896	TheTable_Subtitle	The Hate-Inducing Table	증오 유발 탁자
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	112014	TheTable_Sections_Index0_SectionText	DESIGNATION: Sanc (LC/PY)\r\n\r\nCONTAINMENT PROTOCOL: The effects of IS-0513 diminish rapidly with visual distance. As such, all personnel are directed to avoid looking directly at the subject except for specific or approved research purposes.	지정 등급: 산크 (LC/PY)\r\n\r\n격리 절차: IS-0513의 효과는 시각적 거리에 따라 빠르게 감소합니다. 따라서 모든 직원은 승인된 연구 목적을 제외하고 해당 실험체를 직접 쳐다보지 않도록 지시받습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	112351	TheTable_Sections_Index1_SectionText	As evidenced by the asinine decoration of IS-0513 with amateur, even garish carvings, and the flagrantly tasteless choice of materials, this subject was clearly created by a talentless 'craftsman' with no natural aptitude for carpentry, resulting in arguably the world's single worst piece of furniture.	IS-0513의 유치한 장식품과, 아마추어스럽고 촌스러운 각인, 눈꼴시려운 취향의 재료 선정이 보여주듯이, 해당 개체는 재능 없고, 소질이라곤 찾아볼 수 없는 '목수' 호소인에 의해 만들어진, 장작더미 다음가는 우주 최악의 가구임에 틀림없습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	112780	ThePresence_Title	IS-0700	IS-0700
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	112840	ThePresence_Subtitle	The Presence	존재
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	112950	ThePresence_Sections_Index0_SectionText	DESIGNATION: Jura (IN/LC)\r\n\r\nCONTAINMENT PROTOCOL: All staff are prohibited from entering the area until further notice. No research permitted.	지정 등급: 유라 (IN/LC)\r\n\r\n격리 절차: 추후 공지가 있을 때까지 모든 직원은 해당 구역에 출입할 수 없습니다. 연구는 금지됩니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	113219	MirrorWorld_Title	IS-0855	IS-0855
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	113279	MirrorWorld_Subtitle	The World in the Mirror	거울 속 세계
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	113408	MirrorWorld_Sections_Index0_SectionText	DESIGNATION: Sanc (EX/GW/TL)\r\n\r\nCONTAINMENT PROTOCOL: All TR or research personnel visiting Anteverse XXXVI are required to: \r\n\r\n- Establish a locational beacon at the primary egress point. \r\n\r\n- Review position and confirm bearings every 200m if progressing further than 500m from the primary egress point.\r\n\r\n- Establish satellite beacons every 2500m if proceeding further than 5000m in any direction.	지정 등급: 산크 (EX/GW/TL)\r\n\r\n격리 절차: 안테버스 XXXVI를 방문하는 모든 차원정찰대와 연구 인원은 다음을 따라야 합니다: \r\n\r\n- 주요 탈출 지점에 위치 비콘 설치. \r\n\r\n- 주요 탈출 지점에서 500m 이상 이동하는 경우 200m 마다 위치를 확인하고 방향을 재확인. \r\n\r\n- 어느 방향으로든 5000m 이상 이동하는 경우 2500m마다 위성 비콘 설치.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	113936	YellowPaint_Title	IS-1057	IS-1057
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	113996	YellowPaint_Subtitle	Yellow Paint	노란 페인트
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	114106	YellowPaint_Sections_Index0_SectionText	DESIGNATION: Jura (IN/LC)\r\n\r\nCONTAINMENT PROTOCOL: Precise methods for containing IS-1057 remain unknown.	지정 등급: 유라 (IN/LC)\r\n\r\n격리 절차: IS-1057을 격리하는 정확한 방법은 아직 알려지지 않았습니다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	114311	YellowPaint_Sections_Index1_SectionText	IS-1057 is thus far believed to appear randomly, although there is a statistically significant quantity of reports by people who were, at the time of sighting, lost or uncertain of their destination. 	IS-1057은 지금까지 무작위로 나타난다고 여겨졌지만, 통계적으로 유의미한 양의 목격자들이 당시 길을 잃었거나 목적지를 고민하던 중이었다는 보고가 있습니다.
